TR10331-7	Oxalate	Chem	ACTIVE	\N	\N	\N	100000.184.600
TR10332-5	Oxazepam	Chem	ACTIVE	\N	\N	\N	\N
TR10333-3	Oxycodone	Chem	ACTIVE	\N	\N	\N	100000.521.000
TR10334-1	Paraminohippurate Renal Clearance	Chem	ACTIVE	\N	\N	\N	\N
TR10335-8	Palladium	Chem	ACTIVE	\N	\N	\N	\N
TR10336-6	Parathyrin	Chem	ACTIVE	\N	\N	\N	100000.165.800
TR10337-4	Paroxetine	Chem	ACTIVE	\N	\N	\N	\N
TR10338-2	Pentobarbital	Chem	ACTIVE	\N	\N	\N	\N
TR10339-0	Phencyclidine Screen	Chem	ACTIVE	\N	\N	\N	100000.522.000
TR10340-8	Phenobarbital	Chem	ACTIVE	\N	\N	\N	100000.523.000
TR10341-6	Phenosulphophthalein	Chem	ACTIVE	\N	\N	\N	\N
TR10342-4	Phenothiazines	Chem	ACTIVE	\N	\N	\N	\N
TR10343-2	Phenothiazines Screen	Chem	ACTIVE	\N	\N	\N	\N
TR10344-0	Phenylalanine	Chem	ACTIVE	\N	\N	\N	100000.245.950
TR10345-7	Phenylpropanolamine	Chem	ACTIVE	\N	\N	\N	\N
TR10346-5	Phenytoin	Chem	ACTIVE	\N	\N	\N	100000.524.000
TR10347-3	Phenytoin Free	Chem	ACTIVE	\N	\N	\N	\N
TR10348-1	Phosphate	Chem	ACTIVE	\N	\N	\N	100000.159.000
TR10349-9	Phospholipids	Chem	ACTIVE	\N	\N	\N	\N
TR10350-7	Phytanate	Chem	ACTIVE	\N	\N	\N	\N
TR10351-5	Plasma Clearing Factor	Chem	ACTIVE	\N	\N	\N	\N
TR10352-3	Platinum	Chem	ACTIVE	\N	\N	\N	\N
TR10353-1	Porphobilinogen	Chem	ACTIVE	\N	\N	\N	100000.399.000
TR10354-9	Porphobilinogen Screen	Chem	ACTIVE	\N	\N	\N	100000.400.000
TR10355-6	Porphobilinogen Deaminase	Chem	ACTIVE	\N	\N	\N	\N
TR10356-4	Porphobilinogen Synthase	Chem	ACTIVE	\N	\N	\N	\N
TR10357-2	Porphyrins	Chem	ACTIVE	\N	\N	\N	100000.395.000
TR10358-0	Porphyrins Screen	Chem	ACTIVE	\N	\N	\N	100000.398.000
TR10359-8	Potassium	Chem	ACTIVE	2022-12-15	\N	\N	100000.152.000
TR10360-6	Prealbumin	Chem	ACTIVE	\N	\N	\N	100000.188.000
TR10361-4	Pregnanediol	Chem	ACTIVE	\N	\N	\N	\N
TR10362-2	Primidone	Chem	ACTIVE	\N	\N	\N	100000.525.000
TR10363-0	Procainamide	Chem	ACTIVE	\N	\N	\N	\N
TR10364-8	Prochlorperazine	Chem	ACTIVE	2011-07-01	\N	\N	\N
TR10365-5	Procyclidine	Chem	ACTIVE	\N	\N	\N	\N
TR10366-3	Progesterone	Chem	ACTIVE	\N	\N	\N	100000.243.700
TR10367-1	Proinsulin	Chem	ACTIVE	\N	\N	\N	\N
TR10368-9	Prolactin	Chem	ACTIVE	\N	\N	\N	100000.244.600
TR10369-7	Propafenone	Chem	ACTIVE	\N	\N	\N	\N
TR10370-5	Propoxyphene	Chem	ACTIVE	\N	\N	\N	100000.526.000
TR10371-3	Propranolol	Chem	ACTIVE	\N	\N	\N	\N
TR10372-1	Prostatic Specific Antigen	Chem	ACTIVE	2022-12-15	\N	\N	100000.291.000
TR10373-9	Prostatic Specific Antigen Free	Chem	ACTIVE	\N	\N	\N	100000.292.000
TR10374-7	Protein	Chem	ACTIVE	\N	\N	\N	100000.185.000
TR10375-4	Protein Analysis Bence Jones Protein	Chem	ACTIVE	\N	\N	\N	100000.192.000
TR10376-2	Gammopathy Typing	Chem	ACTIVE	\N	\N	\N	100000.210.000
TR10377-0	Protein Analysis Oligoclonal Banding	Chem	ACTIVE	\N	\N	\N	100000.194.000
TR10378-8	Protein Fractionation	Chem	ACTIVE	\N	\N	\N	100000.191.000
TR10379-6	Protriptyline	Chem	ACTIVE	\N	\N	\N	\N
TR10380-4	Pyridoxine (Vitamin B6)	Chem	ACTIVE	2011-12-12	\N	\N	100000.215.000
TR10381-2	Pyruvate	Chem	ACTIVE	\N	\N	\N	100000.160.900
TR10382-0	Pyruvate Kinase	Chem	ACTIVE	\N	\N	\N	100000.284.000
TR10383-8	Quinidine	Chem	ACTIVE	\N	\N	\N	100000.573.000
TR10384-6	Quinine	Chem	ACTIVE	\N	\N	\N	\N
TR10385-3	Reducing Substances	Chem	ACTIVE	\N	\N	\N	100000.270.000
TR10386-1	Renin	Chem	ACTIVE	\N	\N	\N	100000.157.000
TR10387-9	Retinol (Vitamin A)	Chem	ACTIVE	2011-12-12	\N	\N	100000.211.900
TR10388-7	Risperidone	Chem	ACTIVE	\N	\N	\N	100000.574.000
TR10389-5	Salicylate	Chem	ACTIVE	\N	\N	\N	100000.527.000
TR10390-3	Schillings Test	Chem	ACTIVE	\N	\N	\N	\N
TR10391-1	Secobarbital	Chem	ACTIVE	\N	\N	\N	\N
TR10392-9	Selenium	Chem	ACTIVE	\N	\N	\N	100000.388.000
TR10393-7	Serotonin	Chem	ACTIVE	\N	\N	\N	100000.260.000
TR10394-5	Sertraline	Chem	ACTIVE	\N	\N	\N	100000.575.000
TR10395-2	Sex Hormone Binding Globulin	Chem	ACTIVE	\N	\N	\N	100000.244.800
TR10396-0	Silver	Chem	ACTIVE	\N	\N	\N	\N
TR10397-8	Sodium	Chem	ACTIVE	2022-12-15	\N	\N	100000.151.000
TR10398-6	Somatotropin	Chem	ACTIVE	\N	\N	\N	100000.244.900
TR10399-4	Somatotropin Post Glucose Tolerance	Chem	ACTIVE	\N	\N	\N	\N
TR10400-0	Spironolactone	Chem	ACTIVE	\N	\N	\N	\N
TR10401-8	Strontium	Chem	ACTIVE	\N	\N	\N	\N
TR10402-6	Strychnine	Chem	ACTIVE	\N	\N	\N	\N
TR10403-4	Sulfur	Chem	ACTIVE	\N	\N	\N	\N
TR10404-2	Sulfhemoglobin	Chem	ACTIVE	2011-07-01	\N	\N	\N
TR10405-9	Sulfonamide	Chem	ACTIVE	2011-07-01	\N	\N	\N
TR10406-7	Sulfonylurea	Chem	ACTIVE	\N	\N	\N	\N
TR10407-5	Tacrolimus	Chem	ACTIVE	2023-08-04	\N	\N	100000.578.000
TR10408-3	Tellurium	Chem	ACTIVE	\N	\N	\N	\N
TR10409-1	Collagen Crosslinked N-Telopeptide	Chem	ACTIVE	2011-07-01	\N	\N	\N
TR10410-9	Temazepam	Chem	ACTIVE	\N	\N	\N	\N
TR10411-7	Testosterone	Chem	ACTIVE	\N	\N	\N	100000.243.100
TR10412-5	Testosterone Bioavailable	Chem	ACTIVE	\N	\N	\N	100000.243.200
TR10413-3	Testosterone Free	Chem	ACTIVE	\N	\N	\N	100000.243.300
TR10414-1	Thallium	Chem	ACTIVE	\N	\N	\N	100000.387.000
TR10415-8	Theophylline	Chem	ACTIVE	\N	\N	\N	100000.579.000
TR10416-6	Thiamine (Vitamin B1)	Chem	ACTIVE	2011-12-12	\N	\N	100000.216.000
TR10417-4	Thiocyanate	Chem	ACTIVE	\N	\N	\N	100000.580.000
TR10418-2	Thiopental	Chem	ACTIVE	\N	\N	\N	\N
TR10419-0	Thioridazine	Chem	ACTIVE	\N	\N	\N	\N
TR10420-8	Thyroglobulin	Chem	ACTIVE	\N	\N	\N	100000.241.000
TR10421-6	Thyrotropin	Chem	ACTIVE	2023-08-04	\N	\N	100000.241.100
TR10422-4	Thyroxine	Chem	ACTIVE	\N	\N	\N	100000.241.200
TR10423-2	Thyroxine Binding Globulin	Chem	ACTIVE	\N	\N	\N	100000.241.300
TR10424-0	Thyroxine Free	Chem	ACTIVE	\N	\N	\N	100000.241.400
TR10425-7	Tin	Chem	ACTIVE	\N	\N	\N	\N
TR10426-5	Titanium	Chem	ACTIVE	\N	\N	\N	\N
TR10427-3	Tobramycin Peak	Chem	ACTIVE	\N	\N	\N	100000.582.000
TR10428-1	Tobramycin Random	Chem	ACTIVE	\N	\N	\N	100000.581.000
TR10429-9	Tobramycin Trough	Chem	ACTIVE	\N	\N	\N	100000.583.000
TR10430-7	Tocainide	Chem	ACTIVE	\N	\N	\N	\N
TR10431-5	Tocopherol (Vitamin E)	Chem	ACTIVE	2011-12-12	\N	\N	100000.220.000
TR10432-3	Tolbutamide	Chem	ACTIVE	\N	\N	\N	\N
TR10433-1	Topiramate	Chem	ACTIVE	\N	\N	\N	100000.585.000
TR10434-9	Transcobalamin	Chem	ACTIVE	\N	\N	\N	\N
TR10435-6	Transferrin	Chem	ACTIVE	\N	\N	\N	100000.394.000
TR10436-4	Trazodone	Chem	ACTIVE	\N	\N	\N	100000.586.000
TR10437-2	Trifluorperazine	Chem	ACTIVE	\N	\N	\N	\N
TR10438-0	Triglyceride	Chem	ACTIVE	\N	\N	\N	100000.307.000
TR10439-8	Triiodothyronine	Chem	ACTIVE	\N	\N	\N	100000.241.500
TR10440-6	Triiodothyronine Resin Uptake	Chem	ACTIVE	\N	\N	\N	\N
TR10441-4	Triiodothyronine Free	Chem	ACTIVE	\N	\N	\N	100000.241.600
TR10442-2	Triiodothyronine Reverse	Chem	ACTIVE	\N	\N	\N	100000.241.700
TR10443-0	Trimeprazine	Chem	ACTIVE	\N	\N	\N	\N
TR10444-8	Trimipramine	Chem	ACTIVE	\N	\N	\N	\N
TR10445-5	Troponin I	Chem	ACTIVE	\N	\N	\N	100000.323.000
TR10446-3	Troponin T	Chem	ACTIVE	\N	\N	\N	\N
TR10447-1	Trypsin	Chem	ACTIVE	\N	\N	\N	\N
TR10448-9	Trypsinogen	Chem	ACTIVE	\N	\N	\N	\N
TR10449-7	Uranium	Chem	ACTIVE	\N	\N	\N	\N
TR10450-5	Urate	Chem	ACTIVE	\N	\N	\N	100000.180.100
TR10451-3	Urea	Chem	ACTIVE	\N	\N	\N	100000.178.000
TR10452-1	Urea Clearance	Chem	ACTIVE	\N	\N	\N	100000.178.900
TR10453-9	Urinalysis Chemical	Chem	ACTIVE	2022-12-15	\N	\N	100000.184.000
TR10454-7	Urinalysis Microscopic	Chem	ACTIVE	\N	\N	\N	100000.184.300
TR10455-4	Urobilin	Chem	ACTIVE	\N	\N	\N	\N
TR10456-2	Urobilinogen	Chem	ACTIVE	\N	\N	\N	100000.184.900
TR10457-0	Valproate	Chem	ACTIVE	\N	\N	\N	100000.587.000
TR10458-8	Valproate Free	Chem	ACTIVE	\N	\N	\N	\N
TR10459-6	Vanadium	Chem	ACTIVE	\N	\N	\N	\N
TR10460-4	Vancomycin Peak	Chem	ACTIVE	\N	\N	\N	100000.591.000
TR10461-2	Vancomycin Random	Chem	ACTIVE	\N	\N	\N	100000.590.000
TR10462-0	Vancomycin Trough	Chem	ACTIVE	\N	\N	\N	100000.592.000
TR10463-8	Vanillylmandelate	Chem	ACTIVE	\N	\N	\N	100000.369.000
TR10464-6	Venlafaxine	Chem	ACTIVE	\N	\N	\N	\N
TR10465-3	Viscosity	Chem	ACTIVE	\N	\N	\N	100000.264.900
TR10466-1	Warfarin	Chem	ACTIVE	\N	\N	\N	\N
TR10467-9	Xylose Absorption Test	Chem	ACTIVE	\N	\N	\N	100000.184.700
TR10468-7	Zinc	Chem	ACTIVE	\N	\N	\N	100000.385.000
TR10469-5	Zinc Protoporphyrin	Chem	ACTIVE	\N	\N	\N	100000.397.000
TR10470-3	Blood Group Antibody Identification	Blood Bank	ACTIVE	\N	\N	\N	200000.151.000
TR10471-1	Blood Group Antibody Screening	Blood Bank	INACTIVE	2011-09-01	\N	\N	200000.103.000
TR10472-9	Blood Group Phenotype	Blood Bank	ACTIVE	\N	\N	\N	200000.102.000
TR10473-7	Blood Group Prenatal Antibody Titration	Blood Bank	ACTIVE	\N	\N	\N	200000.152.000
TR10474-5	Bone Marrow Aspirate	Hem	ACTIVE	\N	\N	\N	200000.350.000
TR10475-2	Bone Marrow Biopsy	Hem	ACTIVE	\N	\N	\N	200000.351.000
TR10476-0	Cell Count	Hem	ACTIVE	\N	\N	\N	200000.850.100
TR10477-8	Complete Blood Count	Hem	ACTIVE	\N	\N	\N	200000.200.000
TR10478-6	Erythrocyte Count	Hem	ACTIVE	\N	\N	\N	200000.204.000
TR10479-4	WBC Manual Differential	Hem	ACTIVE	\N	\N	\N	200000.210.000
TR10480-2	Hematocrit	Hem	ACTIVE	\N	\N	\N	200000.202.000
TR10481-0	Hemoglobin	Hem	ACTIVE	\N	\N	\N	200000.201.000
TR10482-8	Leukocyte Count	Hem	ACTIVE	\N	\N	\N	200000.203.000
TR10483-6	MCH	Hem	ACTIVE	\N	\N	\N	200000.205.000
TR10484-4	MCHC	Hem	ACTIVE	\N	\N	\N	200000.206.000
TR10485-1	MCV	Hem	ACTIVE	\N	\N	\N	200000.207.000
TR10486-9	Platelet Count	Hem	ACTIVE	\N	\N	\N	200000.208.000
TR10487-7	WBC Differential	Hem	ACTIVE	\N	\N	\N	200000.209.000
TR10488-5	Crystals	Hem	ACTIVE	\N	\N	\N	200000.851.000
TR10489-3	Direct Antiglobulin Test	Blood Bank	ACTIVE	2011-07-01	\N	\N	200000.109.000
TR10490-1	Donath Landsteiner Antibody	Blood Bank	ACTIVE	\N	\N	\N	\N
TR10491-9	Lymphotyping	Hem	ACTIVE	\N	\N	\N	200000.276.000
TR10492-7	Natural Killer Cells	Hem	ACTIVE	\N	\N	\N	200000.276.600
TR10493-5	Eosinophil Count	Hem	ACTIVE	\N	\N	\N	200000.215.000
TR10494-3	Erythrocyte Sedimentation Rate	Hem	ACTIVE	\N	\N	\N	200000.199.900
TR10495-0	Fetal Blood	Hem	ACTIVE	2013-10-04	\N	\N	200000.161.000
TR10496-8	Fetal Cell Screen	Blood Bank	ACTIVE	\N	\N	\N	200000.162.000
TR10497-6	Fluid Analysis	Hem	ACTIVE	\N	\N	\N	200000.850.000
TR10498-4	Glucose 6-Phosphate Dehydrogenase	Hem	ACTIVE	\N	\N	\N	200000.319.000
TR10499-2	Glucose 6-Phosphate Dehydrogenase Screen	Hem	ACTIVE	\N	\N	\N	200000.318.000
TR10500-7	Ham's Test	Hem	ACTIVE	\N	\N	\N	200000.153.100
TR10501-5	Heinz Bodies	Hem	ACTIVE	\N	\N	\N	200000.242.000
TR10502-3	Hemoglobin A2	Hem	ACTIVE	\N	\N	\N	\N
TR10503-1	Hemoglobin Fractionation	Hem	ACTIVE	\N	\N	\N	200000.340.000
TR10504-9	Hemoglobin Fetal	Hem	ACTIVE	\N	\N	\N	\N
TR10505-6	Hemoglobin Plasma	Hem	ACTIVE	\N	\N	\N	\N
TR10506-4	Hemosiderin	Hem	ACTIVE	\N	\N	\N	200000.243.000
TR10507-2	Leukocyte Alkaline Phosphatase	Hem	ACTIVE	\N	\N	\N	200000.252.000
TR10508-0	Lupus Erythematosus Screen	Hem	ACTIVE	\N	\N	\N	200000.372.000
TR10509-8	Plasmodium Screen	Hem	ACTIVE	\N	\N	\N	200000.238.000
TR10510-6	Microfilaria Parasites Blood Smear	Hem	ACTIVE	\N	\N	\N	200000.237.000
TR10511-4	Osmotic Fragility	Hem	ACTIVE	\N	\N	\N	\N
TR10512-2	Reticulocyte Count	Hem	ACTIVE	\N	\N	\N	200000.217.000
TR10513-0	Sickle Cell Screen	Hem	ACTIVE	\N	\N	\N	200000.244.000
TR10514-8	Eosinophils	Hem	ACTIVE	\N	\N	\N	200000.850.300
TR10515-5	Sucrose Hemolysis	Hem	ACTIVE	\N	\N	\N	\N
TR10516-3	Tartrate Resistant Acid Phosphatase Stain	Hem	ACTIVE	\N	\N	\N	\N
TR10517-1	Unstable Hemoglobins	Hem	ACTIVE	\N	\N	\N	\N
TR10518-9	Activated Protein C Resistance	Hem	ACTIVE	\N	\N	\N	200000.518.000
TR10519-7	Plasmin Inhibitor	Hem	ACTIVE	\N	\N	\N	200000.511.000
TR10520-5	Antithrombin III	Hem	ACTIVE	\N	\N	\N	200000.507.700
TR10521-3	AutoHemolysis	Hem	ACTIVE	\N	\N	\N	\N
TR10522-1	Bleeding Time	Hem	ACTIVE	\N	\N	\N	200000.501.000
TR10523-9	Capillary Fragility	Hem	ACTIVE	\N	\N	\N	\N
TR10524-7	Cardiolipin Antibodies	Hem	ACTIVE	\N	\N	\N	200000.523.100
TR10525-4	Cardiolipin Antibodies IgA	Hem	ACTIVE	\N	\N	\N	\N
TR10526-2	Cardiolipin Antibodies IgG	Hem	ACTIVE	\N	\N	\N	\N
TR10527-0	Cardiolipin Antibodies IgM	Hem	ACTIVE	\N	\N	\N	\N
TR10528-8	Clot Lysis	Hem	ACTIVE	\N	\N	\N	200000.502.000
TR10529-6	Clot Retraction	Hem	ACTIVE	\N	\N	\N	\N
TR10530-4	Clotting Time	Hem	ACTIVE	\N	\N	\N	\N
TR10531-2	Coagulation Factor II Inhibitor	Hem	ACTIVE	\N	\N	\N	\N
TR10532-0	Coagulation Factor IX Inhibitor	Hem	ACTIVE	\N	\N	\N	\N
TR10533-8	Coagulation Factor V Inhibitor	Hem	ACTIVE	\N	\N	\N	200000.506.300
TR10534-6	Coagulation Factor VIII Inhibitor	Hem	ACTIVE	\N	\N	\N	\N
TR10535-3	Coagulation Factor X Inhibitor	Hem	ACTIVE	\N	\N	\N	\N
TR10536-1	Coagulation Reptilase Induced Time	Hem	ACTIVE	\N	\N	\N	\N
TR10537-9	aPTT	Hem	ACTIVE	2012-04-10	\N	\N	200000.502.100
TR10538-7	aPTT Correction Assay	Hem	ACTIVE	2012-01-15	\N	\N	200000.502.400
TR10539-5	Coagulation Thrombin Induced	Hem	ACTIVE	\N	\N	\N	200000.502.500
TR10540-3	INR	Hem	ACTIVE	2022-12-15	\N	\N	200000.502.200
TR10541-1	Fibrin D-Dimer	Hem	ACTIVE	\N	\N	\N	200000.507.900
TR10542-9	Euglobulin Lysis	Hem	ACTIVE	\N	\N	\N	\N
TR10543-7	Coagulation Factor II	Hem	ACTIVE	\N	\N	\N	200000.506.100
TR10544-5	Coagulation Factor IX	Hem	ACTIVE	\N	\N	\N	200000.506.600
TR10545-2	Coagulation Factor V	Hem	ACTIVE	\N	\N	\N	200000.506.200
TR10546-0	Coagulation Factor VII	Hem	ACTIVE	\N	\N	\N	200000.506.400
TR10547-8	Coagulation Factor VIII	Hem	ACTIVE	\N	\N	\N	200000.506.500
TR10548-6	Coagulation Factor X	Hem	ACTIVE	\N	\N	\N	200000.506.700
TR10549-4	Coagulation Factor XI	Hem	ACTIVE	\N	\N	\N	200000.506.800
TR10550-2	Coagulation Factor XII	Hem	ACTIVE	\N	\N	\N	200000.506.900
TR10551-0	Coagulation Factor XIII Quantitative	Hem	ACTIVE	\N	\N	\N	200000.507.100
TR10552-8	Coagulation Factor XIII Screen	Hem	ACTIVE	\N	\N	\N	200000.507.000
TR10553-6	Fibrin Degradation Products	Hem	ACTIVE	\N	\N	\N	200000.509.000
TR10554-4	Fibrin Degradation Products Screen	Hem	ACTIVE	\N	\N	\N	200000.508.000
TR10555-1	Fibrin Monomer	Hem	ACTIVE	\N	\N	\N	\N
TR10556-9	Fibrinogen	Hem	ACTIVE	\N	\N	\N	200000.505.000
TR10557-7	Fibrinogen Qualitative	Hem	ACTIVE	\N	\N	\N	200000.506.000
TR10558-5	Fibrinolysis	Hem	ACTIVE	\N	\N	\N	\N
TR10559-3	Prekallikrein	Hem	ACTIVE	2012-04-10	\N	\N	\N
TR10560-1	Heparin Anti XA	Hem	ACTIVE	\N	\N	\N	200000.515.000
TR10561-9	Heparin CoFactor II	Hem	ACTIVE	\N	\N	\N	\N
TR10562-7	Platelet Antibody Heparin Induced	Hem	ACTIVE	\N	\N	\N	200000.362.000
TR10563-5	Coagulation Kaolin Induced	Hem	ACTIVE	\N	\N	\N	\N
TR10564-3	High Molecular Weight Kininogen	Hem	ACTIVE	2012-01-15	\N	\N	\N
TR10565-0	Lupus AntiCoagulant	Hem	ACTIVE	\N	\N	\N	200000.522.000
TR10566-8	Lupus AntiCoagulant Neutralization Hexagonal Phospholipid	Hem	ACTIVE	\N	\N	\N	\N
TR10567-6	Lupus AntiCoagulant Neutralization Platelet	Hem	ACTIVE	\N	\N	\N	200000.523.000
TR10568-4	Phospholipid Antibodies	Hem	ACTIVE	\N	\N	\N	200000.252.100
TR10569-2	Phospholipid Antibodies IgA	Hem	ACTIVE	\N	\N	\N	200000.252.200
TR10570-0	Phospholipid Antibodies IgG	Hem	ACTIVE	\N	\N	\N	200000.252.300
TR10571-8	Phospholipid Antibodies IgM	Hem	ACTIVE	\N	\N	\N	200000.252.400
TR10572-6	Plasmin	Hem	ACTIVE	\N	\N	\N	\N
TR10573-4	Plasminogen	Hem	ACTIVE	\N	\N	\N	200000.510.000
TR10574-2	Plasminogen Activator Inhibitor 1	Hem	ACTIVE	\N	\N	\N	\N
TR10575-9	Platelet Adhesiveness	Hem	ACTIVE	\N	\N	\N	\N
TR10576-7	Platelet Aggregation	Hem	ACTIVE	\N	\N	\N	\N
TR10577-5	Platelet Antibody Screen	Hem	ACTIVE	\N	\N	\N	200000.361.000
TR10578-3	Platelet Factor 3	Hem	ACTIVE	\N	\N	\N	\N
TR10579-1	Protein C Activity	Hem	ACTIVE	\N	\N	\N	200000.516.000
TR10580-9	Protein C Antigen	Hem	ACTIVE	\N	\N	\N	200000.517.000
TR10581-7	Protein Induced In Vitamin K Absence	Hem	ACTIVE	\N	\N	\N	\N
TR10582-5	Protein S Free	Hem	ACTIVE	\N	\N	\N	\N
TR10583-3	Protein S Functional	Hem	ACTIVE	\N	\N	\N	\N
TR10584-1	Protein S Total	Hem	ACTIVE	\N	\N	\N	200000.520.000
TR10585-8	Prothrombin Consumption	Hem	ACTIVE	\N	\N	\N	\N
TR10586-6	Coagulation Russell Viper Venom Induced	Hem	ACTIVE	\N	\N	\N	200000.507.300
TR10587-4	Thromboplastin Generation Time	Hem	ACTIVE	\N	\N	\N	\N
TR10588-2	Tissue Plasminogen Activator Antigen	Hem	ACTIVE	\N	\N	\N	\N
TR10589-0	Vitamin B12 (microbiologic)	Hem	ACTIVE	\N	\N	\N	\N
TR10590-8	Von Willebrand Antigen	Hem	ACTIVE	\N	\N	\N	200000.507.400
TR10591-6	Von Willebrand Factor Multimers	Hem	ACTIVE	\N	\N	\N	200000.507.500
TR10592-4	Von Willebrand Factor Ristocetin	Hem	ACTIVE	\N	\N	\N	200000.507.600
TR10593-2	Von Willebrand Factor Screen	Hem	ACTIVE	\N	\N	\N	200000.507.200
TR10594-0	B Cells	Hem	ACTIVE	\N	\N	\N	200000.276.200
TR10595-7	CD 19	Hem	ACTIVE	\N	\N	\N	\N
TR10596-5	CD 4	Hem	ACTIVE	\N	\N	\N	200000.276.300
TR10597-3	CD 8	Hem	ACTIVE	\N	\N	\N	\N
TR10598-1	CD4/CD8 Ratio	Hem	ACTIVE	\N	\N	\N	200000.276.400
TR10599-9	Fetal Hemoglobin by Flow Cytometry	Hem	ACTIVE	\N	\N	\N	\N
TR10600-5	Flow Cytometry for Acute Leukemia	Hem	ACTIVE	\N	\N	\N	200000.276.100
TR10601-3	HLA B27	Hem	ACTIVE	\N	\N	\N	200000.153.000
TR10602-1	Lymphoma Protocol	Hem	ACTIVE	\N	\N	\N	\N
TR10603-9	Alpha 1-Antitrypsin	Immuno	ACTIVE	\N	\N	\N	300000.129.000
TR10604-7	Alpha 1-Antitrypsin Phenotype	Immuno	ACTIVE	\N	\N	\N	300000.130.000
TR10605-4	Cold Agglutinins	Blood Bank	ACTIVE	\N	\N	\N	200000.122.000
TR10606-2	Cold Agglutinins Screen	Blood Bank	ACTIVE	\N	\N	\N	200000.121.000
TR10607-0	Complement C1 Esterase Inhibitor	Immuno	ACTIVE	\N	\N	\N	300000.126.000
TR10608-8	Complement C1q	Immuno	ACTIVE	\N	\N	\N	300000.121.000
TR10609-6	Complement C2	Immuno	ACTIVE	\N	\N	\N	300000.122.000
TR10610-4	Complement C3	Immuno	ACTIVE	\N	\N	\N	300000.127.000
TR10611-2	Complement C4	Immuno	ACTIVE	\N	\N	\N	300000.128.000
TR10612-0	Complement C5	Immuno	ACTIVE	\N	\N	\N	300000.124.000
TR10613-8	Complement C6	Immuno	ACTIVE	\N	\N	\N	\N
TR10614-6	Complement C7	Immuno	ACTIVE	\N	\N	\N	\N
TR10615-3	Complement C8	Immuno	ACTIVE	\N	\N	\N	\N
TR10616-1	Complement C9	Immuno	ACTIVE	\N	\N	\N	\N
TR10617-9	Complement Total CH 50	Immuno	ACTIVE	\N	\N	\N	300000.125.000
TR10618-7	Complement Total CH 100	Immuno	ACTIVE	\N	\N	\N	\N
TR10619-5	C Reactive Protein	Immuno	ACTIVE	\N	\N	\N	300000.131.400
TR10620-3	C Reactive Protein High Sensitivity	Immuno	ACTIVE	\N	\N	\N	300000.131.500
TR10621-1	Acetylcholine Receptor Antibody	Immuno	ACTIVE	\N	\N	\N	300000.135.000
TR10622-9	Cryoglobulins	Immuno	ACTIVE	\N	\N	\N	300000.131.200
TR10623-7	Adrenal Antibodies	Immuno	ACTIVE	\N	\N	\N	300000.136.000
TR10624-5	Cryoglobulin Characterization	Immuno	ACTIVE	\N	\N	\N	\N
TR10625-2	Cryoglobulins Screen	Immuno	ACTIVE	\N	\N	\N	300000.131.100
TR10626-0	GM 2 Antibodies	Immuno	ACTIVE	\N	\N	\N	\N
TR10627-8	GT1b Antibodies	Immuno	ACTIVE	\N	\N	\N	\N
TR10628-6	Asialoganglioside GM1 Antibodies	Immuno	ACTIVE	\N	\N	\N	\N
TR10629-4	Ganglioside GD1a Antibodies	Immuno	ACTIVE	\N	\N	\N	\N
TR10630-2	Ganglioside GD1b Antibodies	Immuno	ACTIVE	\N	\N	\N	\N
TR10631-0	Ganglioside GQ1a Antibodies	Immuno	ACTIVE	\N	\N	\N	\N
TR10632-8	GM 1 Antibodies	Immuno	ACTIVE	\N	\N	\N	\N
TR10633-6	Beta 2-Glycoprotein Antibodies	Immuno	ACTIVE	\N	\N	\N	\N
TR10634-4	Cardiac Muscle Antibodies	Immuno	ACTIVE	\N	\N	\N	\N
TR10635-1	Centromere Antibodies	Immuno	ACTIVE	\N	\N	\N	300000.107.300
TR10636-9	DNA ds Antibodies	Immuno	ACTIVE	\N	\N	\N	300000.107.100
TR10637-7	DNA ss Antibodies	Immuno	ACTIVE	\N	\N	\N	\N
TR10638-5	Endomysium Antibodies	Immuno	ACTIVE	\N	\N	\N	300000.156.000
TR10639-3	Extractable Nuclear Antibodies Screen	Immuno	ACTIVE	\N	\N	\N	300000.107.400
TR10640-1	Gliadin Antibodies	Immuno	ACTIVE	\N	\N	\N	300000.115.100
TR10641-9	Glomerular Basement Membrane Antibodies	Immuno	ACTIVE	\N	\N	\N	300000.157.000
TR10642-7	Glutamate Decarboxylase Antibodies	Immuno	ACTIVE	\N	\N	\N	300000.103.100
TR10643-5	Histone Antibodies	Immuno	ACTIVE	\N	\N	\N	300000.143.000
TR10644-3	Insulin Antibodies	Immuno	ACTIVE	\N	\N	\N	300000.144.000
TR10645-0	Intrinsic Factor Antibodies	Immuno	ACTIVE	\N	\N	\N	300000.146.000
TR10646-8	Jo-1 Extractable Nuclear Antibodies	Immuno	ACTIVE	\N	\N	\N	\N
TR10647-6	Liver Kidney Microsomal Antibodies	Immuno	ACTIVE	\N	\N	\N	300000.147.000
TR10648-4	Mitochondrial Antibodies	Immuno	ACTIVE	\N	\N	\N	300000.104.000
TR10649-2	Myelin Associated Glycoprotein Antibodies	Immuno	ACTIVE	\N	\N	\N	\N
TR10650-0	Neuronal Nuclear Antibodies	Immuno	ACTIVE	\N	\N	\N	\N
TR10651-8	Neuronal Nuclear Type 1 Antibodies	Immuno	ACTIVE	\N	\N	\N	300000.149.000
TR10652-6	Neuronal Nuclear Type 2 Antibodies	Immuno	ACTIVE	\N	\N	\N	300000.150.000
